user_id,cycle_num,day_in_cycle,phase,sport,duration_min,intensity_target,avg_hr_bpm,rpe,recovery_hours,temp_c,age,fitness_level
255,0,17,luteal,hiit,67,3,117,3.8,28,21.8,39,intermediate
255,1,22,luteal,walking,79,6,141,6.0,66,15.6,39,intermediate
255,1,26,luteal,running,30,4,129,4.6,22,14.0,39,intermediate
255,2,28,luteal,yoga,33,5,134,5.6,20,-0.8,39,intermediate
255,2,1,menstruation,running,38,7,150,7.1,36,12.9,39,intermediate
255,2,27,luteal,yoga,73,5,133,5.6,50,8.2,39,intermediate
255,1,12,follicular,strength,34,6,124,6.2,31,22.5,39,intermediate
255,2,4,menstruation,cycling,60,3,125,4.3,33,15.9,39,intermediate
255,2,10,follicular,strength,78,6,127,5.8,51,12.8,39,intermediate
255,1,1,menstruation,cycling,55,4,134,4.8,32,14.5,39,intermediate
255,2,7,follicular,hiit,28,8,144,6.8,21,6.0,39,intermediate
255,0,23,luteal,cycling,47,5,132,5.4,31,10.9,39,intermediate
255,2,6,follicular,strength,44,5,123,4.5,28,27.0,39,intermediate
255,1,10,follicular,cycling,34,7,132,5.9,27,21.0,39,intermediate
255,2,20,luteal,running,44,4,129,4.2,21,19.2,39,intermediate
255,1,2,menstruation,strength,66,4,127,5.4,36,16.6,39,intermediate
255,0,12,follicular,hiit,18,7,136,7.0,19,15.0,39,intermediate
256,0,20,luteal,yoga,37,6,154,6.9,29,21.5,20,intermediate
256,2,4,menstruation,strength,46,3,136,3.7,22,-4.8,20,intermediate
256,0,18,luteal,hiit,49,7,163,8.7,47,17.7,20,intermediate
256,0,6,follicular,running,88,4,134,4.3,41,11.4,20,intermediate
256,0,16,ovulation,walking,50,5,145,3.8,34,26.8,20,intermediate
256,0,21,luteal,yoga,55,8,172,7.9,58,14.5,20,intermediate
256,0,17,luteal,running,34,3,137,3.4,12,24.3,20,intermediate
256,0,13,follicular,running,49,7,144,6.2,49,12.1,20,intermediate
256,0,4,menstruation,strength,51,4,143,4.0,30,15.1,20,intermediate
256,1,10,follicular,running,30,4,136,3.9,9,13.9,20,intermediate
256,2,17,luteal,hiit,41,4,139,5.8,23,19.8,20,intermediate
256,0,9,follicular,yoga,45,3,123,3.6,20,11.4,20,intermediate
256,2,9,follicular,strength,47,6,153,5.4,30,4.9,20,intermediate
256,1,20,luteal,cycling,55,7,160,7.6,53,24.1,20,intermediate
256,0,14,ovulation,yoga,64,8,155,7.1,53,37.3,20,intermediate
256,0,2,menstruation,cycling,33,4,142,5.7,24,26.0,20,intermediate
256,1,26,luteal,hiit,34,6,157,6.1,28,4.9,20,intermediate
256,1,19,luteal,cycling,50,3,133,4.0,20,17.2,20,intermediate
256,2,6,follicular,hiit,50,3,135,3.3,22,34.4,20,intermediate
256,1,28,luteal,yoga,44,5,154,6.8,29,21.9,20,intermediate
257,1,15,ovulation,yoga,65,8,149,7.3,55,11.7,25,advanced
257,1,6,follicular,walking,49,5,129,4.5,30,19.0,25,advanced
257,0,18,luteal,walking,40,3,125,4.0,15,17.0,25,advanced
257,0,17,luteal,running,62,4,133,3.6,38,3.2,25,advanced
257,1,20,luteal,yoga,43,4,139,4.7,25,20.2,25,advanced
257,1,23,luteal,running,47,8,162,8.0,58,9.9,25,advanced
257,0,6,follicular,cycling,43,7,145,7.0,30,13.8,25,advanced
257,2,7,follicular,hiit,75,8,142,7.9,70,27.3,25,advanced
257,2,17,luteal,walking,41,7,157,7.5,45,15.9,25,advanced
257,0,15,ovulation,strength,69,5,131,4.3,34,16.5,25,advanced
257,1,13,follicular,strength,52,7,146,7.5,39,17.1,25,advanced
257,1,19,luteal,strength,38,7,144,8.3,40,7.4,25,advanced
257,2,23,luteal,yoga,24,4,135,4.3,11,12.4,25,advanced
257,0,25,luteal,running,32,4,128,5.1,16,13.2,25,advanced
257,0,14,ovulation,walking,53,4,114,4.0,20,14.2,25,advanced
257,2,1,menstruation,walking,26,6,142,6.4,32,-2.4,25,advanced
257,0,2,menstruation,walking,32,7,146,8.1,35,16.6,25,advanced
257,1,7,follicular,yoga,43,7,137,6.8,35,25.8,25,advanced
257,2,13,follicular,strength,48,4,133,4.3,24,19.8,25,advanced
257,1,26,luteal,hiit,17,3,125,3.5,8,21.4,25,advanced
258,2,22,luteal,hiit,15,6,165,7.3,16,22.6,28,beginner
258,2,7,follicular,cycling,25,5,139,4.8,12,20.4,28,beginner
258,1,3,menstruation,strength,36,6,153,6.9,27,4.2,28,beginner
258,2,12,follicular,cycling,30,4,140,2.7,15,13.1,28,beginner
258,1,16,ovulation,cycling,43,4,137,3.7,26,7.7,28,beginner
258,2,21,luteal,walking,39,8,177,9.3,39,13.3,28,beginner
258,1,12,follicular,yoga,38,3,126,2.5,11,13.1,28,beginner
258,1,1,menstruation,walking,42,7,162,8.2,41,17.0,28,beginner
258,0,8,follicular,yoga,20,8,155,8.6,20,12.8,28,beginner
258,1,26,luteal,cycling,56,6,158,6.5,47,16.4,28,beginner
258,1,23,luteal,cycling,53,3,142,4.0,26,-0.6,28,beginner
258,2,10,follicular,running,32,5,139,4.6,20,16.0,28,beginner
258,1,8,follicular,hiit,55,8,161,8.4,56,22.8,28,beginner
258,1,4,menstruation,cycling,47,7,159,7.9,49,-4.7,28,beginner
258,0,4,menstruation,cycling,58,4,143,4.9,32,29.0,28,beginner
258,1,11,follicular,walking,56,3,125,2.6,14,16.4,28,beginner
258,0,23,luteal,running,22,8,172,8.2,24,28.0,28,beginner
258,0,17,luteal,hiit,16,4,142,4.8,8,10.3,28,beginner
258,2,26,luteal,yoga,54,4,145,5.3,27,-7.8,28,beginner
258,2,9,follicular,strength,38,8,157,8.0,34,26.2,28,beginner
259,2,21,luteal,hiit,22,3,143,3.7,13,10.3,18,beginner
259,0,10,follicular,strength,51,3,139,2.9,27,3.4,18,beginner
259,1,12,follicular,walking,26,6,159,5.6,18,19.1,18,beginner
259,2,26,luteal,yoga,42,3,153,3.1,14,25.5,18,beginner
259,0,17,luteal,cycling,50,3,145,3.8,14,24.3,18,beginner
259,0,8,follicular,walking,51,5,153,5.2,34,0.7,18,beginner
259,0,13,follicular,running,46,5,145,5.2,30,18.0,18,beginner
259,2,4,menstruation,walking,27,4,148,4.8,13,5.6,18,beginner
259,1,15,ovulation,hiit,51,5,147,5.0,25,14.9,18,beginner
259,0,5,menstruation,running,60,6,160,7.7,48,23.7,18,beginner
259,1,3,menstruation,yoga,15,4,148,5.1,6,24.2,18,beginner
259,2,19,luteal,yoga,40,3,144,4.1,16,16.8,18,beginner
259,1,5,menstruation,cycling,53,5,157,5.5,32,10.4,18,beginner
259,1,16,ovulation,cycling,33,7,154,6.4,24,-3.1,18,beginner
259,0,27,luteal,running,34,7,175,6.8,28,-7.1,18,beginner
259,1,23,luteal,strength,18,3,138,4.4,9,13.4,18,beginner
259,0,18,luteal,yoga,40,5,160,5.1,25,14.3,18,beginner
259,1,7,follicular,strength,61,3,134,3.1,23,17.8,18,beginner
259,1,14,ovulation,strength,59,3,140,2.7,21,12.8,18,beginner
259,2,20,luteal,yoga,45,6,168,6.6,30,12.6,18,beginner
260,1,23,luteal,strength,44,6,155,5.5,38,20.7,29,beginner
260,0,6,follicular,yoga,24,6,146,5.6,14,4.3,29,beginner
260,2,13,follicular,yoga,24,8,164,7.7,19,3.5,29,beginner
260,2,27,luteal,hiit,40,7,162,8.2,42,7.6,29,beginner
260,1,9,follicular,yoga,24,7,153,6.7,15,7.1,29,beginner
260,1,17,luteal,hiit,28,7,166,6.8,27,18.6,29,beginner
260,0,7,follicular,walking,56,7,154,7.5,43,4.6,29,beginner
260,1,8,follicular,walking,60,6,144,6.5,48,12.3,29,beginner
260,1,5,menstruation,cycling,43,5,147,5.7,31,27.1,29,beginner
260,2,18,luteal,hiit,36,7,166,8.2,36,14.8,29,beginner
260,0,17,luteal,cycling,52,7,170,8.0,53,33.5,29,beginner
260,1,1,menstruation,walking,40,8,165,8.5,54,20.7,29,beginner
260,2,22,luteal,walking,55,3,139,3.4,20,2.1,29,beginner
260,1,13,follicular,walking,88,5,133,5.8,56,7.4,29,beginner
260,0,3,menstruation,running,43,3,128,3.4,21,4.9,29,beginner
260,1,3,menstruation,yoga,53,3,128,4.4,31,3.0,29,beginner
260,2,21,luteal,strength,46,6,153,6.7,35,12.4,29,beginner
260,0,19,luteal,yoga,33,8,169,9.1,36,28.6,29,beginner
260,1,19,luteal,walking,50,5,143,5.9,32,11.3,29,beginner
260,1,7,follicular,running,45,4,141,4.7,21,21.7,29,beginner
261,1,3,menstruation,walking,65,7,157,8.8,66,7.4,18,intermediate
261,0,21,luteal,walking,61,5,153,5.7,45,6.4,18,intermediate
261,1,13,follicular,strength,53,5,137,5.2,35,18.9,18,intermediate
261,2,7,follicular,hiit,24,5,144,4.9,16,11.0,18,intermediate
261,2,14,ovulation,cycling,34,4,133,4.3,19,3.7,18,intermediate
261,0,24,luteal,strength,22,3,143,4.0,9,25.3,18,intermediate
261,2,4,menstruation,cycling,55,6,158,6.2,51,13.9,18,intermediate
261,0,2,menstruation,walking,17,7,163,7.3,23,11.5,18,intermediate
261,1,2,menstruation,strength,25,4,144,4.4,17,15.0,18,intermediate
261,1,16,ovulation,yoga,59,7,153,6.8,47,9.8,18,intermediate
261,1,5,menstruation,hiit,47,3,138,3.1,25,18.0,18,intermediate
261,2,6,follicular,yoga,42,4,135,4.3,14,18.9,18,intermediate
261,0,17,luteal,cycling,46,8,169,7.7,55,18.7,18,intermediate
261,0,12,follicular,strength,40,3,131,2.5,17,4.2,18,intermediate
261,0,8,follicular,yoga,19,6,144,7.1,6,16.6,18,intermediate
261,1,25,luteal,yoga,54,3,137,3.7,18,2.4,18,intermediate
261,2,22,luteal,yoga,68,3,143,3.7,19,9.9,18,intermediate
261,2,5,menstruation,running,24,5,147,5.7,15,14.1,18,intermediate
261,1,28,luteal,hiit,59,3,142,3.8,21,14.7,18,intermediate
261,2,12,follicular,hiit,68,7,153,7.7,54,22.3,18,intermediate
262,0,22,luteal,strength,40,3,135,3.7,18,11.2,22,intermediate
262,1,24,luteal,strength,36,8,163,8.9,37,7.6,22,intermediate
262,0,1,menstruation,strength,41,8,161,9.7,45,17.7,22,intermediate
262,1,16,ovulation,running,42,3,125,3.5,17,3.6,22,intermediate
262,1,12,follicular,yoga,56,6,146,6.6,42,17.1,22,intermediate
262,1,23,luteal,hiit,82,5,141,6.2,49,16.8,22,intermediate
262,2,19,luteal,running,46,8,159,8.3,51,1.5,22,intermediate
262,1,28,luteal,hiit,53,6,155,6.0,38,12.7,22,intermediate
262,0,21,luteal,yoga,50,8,169,7.9,66,25.7,22,intermediate
262,2,23,luteal,walking,40,5,147,5.6,27,17.5,22,intermediate
262,1,26,luteal,yoga,30,7,162,6.9,28,8.8,22,intermediate
262,0,11,follicular,hiit,57,4,134,4.7,28,15.8,22,intermediate
262,0,18,luteal,yoga,43,8,170,8.9,41,15.6,22,intermediate
262,2,1,menstruation,yoga,21,6,152,6.5,19,12.8,22,intermediate
262,0,14,ovulation,running,49,5,137,5.2,26,14.8,22,intermediate
262,1,11,follicular,strength,34,6,147,6.2,25,17.3,22,intermediate
262,1,10,follicular,hiit,66,3,129,3.1,18,14.2,22,intermediate
262,2,17,luteal,cycling,44,4,141,5.0,19,8.4,22,intermediate
262,0,12,follicular,yoga,73,7,152,7.0,68,5.7,22,intermediate
262,2,15,ovulation,hiit,52,6,148,5.6,35,7.5,22,intermediate
263,2,20,luteal,walking,69,3,117,4.5,31,0.8,45,advanced
263,1,27,luteal,running,54,3,112,3.9,19,15.3,45,advanced
263,1,5,menstruation,running,35,7,140,9.0,29,11.3,45,advanced
263,1,12,follicular,cycling,50,4,105,3.6,25,17.1,45,advanced
263,1,6,follicular,running,49,3,112,3.3,12,21.0,45,advanced
263,2,16,ovulation,yoga,46,6,121,5.2,27,9.2,45,advanced
263,2,24,luteal,running,30,7,133,7.5,26,27.4,45,advanced
263,2,27,luteal,running,44,3,114,3.6,18,15.4,45,advanced
263,1,18,luteal,running,25,3,115,4.2,6,15.1,45,advanced
263,0,17,luteal,running,30,4,117,4.6,13,23.4,45,advanced
263,2,23,luteal,running,58,4,121,5.3,33,14.1,45,advanced
263,0,24,luteal,running,53,8,142,9.6,63,8.0,45,advanced
263,0,3,menstruation,running,66,3,110,4.5,24,15.9,45,advanced
263,0,6,follicular,walking,45,6,124,6.2,38,11.1,45,advanced
263,1,17,luteal,cycling,64,4,118,5.7,38,8.7,45,advanced
263,2,1,menstruation,running,54,5,122,6.5,37,6.8,45,advanced
263,1,4,menstruation,running,41,5,123,6.0,31,11.7,45,advanced
263,1,23,luteal,cycling,40,6,135,6.2,35,7.5,45,advanced
263,0,8,follicular,running,34,7,131,6.4,33,10.5,45,advanced
263,1,24,luteal,hiit,35,5,126,4.8,25,15.2,45,advanced
264,1,11,follicular,strength,42,6,132,4.8,31,8.6,25,intermediate
264,1,6,follicular,yoga,30,4,133,4.3,13,19.9,25,intermediate
264,0,4,menstruation,strength,17,4,136,5.7,6,0.9,25,intermediate
264,1,28,luteal,running,71,6,157,6.6,53,40.6,25,intermediate
264,2,23,luteal,cycling,59,7,162,8.0,62,19.9,25,intermediate
264,1,14,ovulation,cycling,43,3,125,1.9,12,16.4,25,intermediate
264,1,22,luteal,strength,39,8,167,8.2,37,11.8,25,intermediate
264,0,7,follicular,strength,49,4,127,4.1,20,25.3,25,intermediate
264,0,12,follicular,walking,35,7,150,7.1,27,9.6,25,intermediate
264,2,5,menstruation,walking,33,8,159,9.2,34,20.4,25,intermediate
264,1,17,luteal,yoga,15,6,151,6.5,7,12.0,25,intermediate
264,2,20,luteal,running,31,5,154,5.7,27,9.1,25,intermediate
264,0,17,luteal,yoga,51,6,147,6.9,38,27.5,25,intermediate
264,2,15,ovulation,strength,43,7,147,6.9,34,13.9,25,intermediate
264,0,24,luteal,yoga,48,5,150,6.1,35,3.1,25,intermediate
264,2,2,menstruation,walking,41,3,129,3.3,22,17.3,25,intermediate
264,1,25,luteal,yoga,56,8,167,8.4,62,14.6,25,intermediate
264,2,25,luteal,walking,25,6,150,7.1,27,20.2,25,intermediate
264,0,21,luteal,hiit,58,4,140,5.0,26,12.9,25,intermediate
264,2,7,follicular,walking,15,6,152,6.6,6,9.0,25,intermediate
265,1,28,luteal,walking,48,5,156,4.3,40,9.6,18,intermediate
265,1,22,luteal,yoga,15,5,148,6.2,7,9.9,18,intermediate
265,2,20,luteal,hiit,46,6,164,6.6,34,22.6,18,intermediate
265,2,4,menstruation,hiit,71,5,142,5.7,53,18.5,18,intermediate
265,0,1,menstruation,walking,34,6,151,6.4,34,19.7,18,intermediate
265,1,3,menstruation,yoga,38,7,162,7.9,33,31.7,18,intermediate
265,2,25,luteal,strength,53,5,159,5.5,32,8.2,18,intermediate
265,0,3,menstruation,strength,55,7,167,7.9,54,20.4,18,intermediate
265,0,8,follicular,cycling,38,6,139,6.3,32,11.7,18,intermediate
265,1,1,menstruation,yoga,44,6,155,6.4,38,15.5,18,intermediate
265,1,18,luteal,walking,63,7,158,8.2,55,5.1,18,intermediate
265,2,9,follicular,strength,38,7,152,7.2,29,6.3,18,intermediate
265,0,24,luteal,yoga,20,5,150,5.4,22,15.6,18,intermediate
265,1,13,follicular,walking,28,3,132,2.5,11,30.5,18,intermediate
265,2,13,follicular,strength,58,6,149,5.0,45,24.2,18,intermediate
265,1,5,menstruation,strength,37,8,162,8.7,40,14.8,18,intermediate
265,2,19,luteal,cycling,66,3,139,4.4,26,26.1,18,intermediate
265,0,18,luteal,walking,36,8,170,9.1,37,6.8,18,intermediate
265,2,5,menstruation,walking,51,5,143,5.8,40,12.1,18,intermediate
265,1,2,menstruation,yoga,21,8,167,9.7,21,7.5,18,intermediate
266,0,15,ovulation,yoga,36,5,122,4.9,22,20.6,29,intermediate
266,0,8,follicular,running,57,5,130,5.9,33,12.7,29,intermediate
266,1,25,luteal,cycling,47,8,160,8.6,56,19.8,29,intermediate
266,1,2,menstruation,yoga,57,8,156,9.0,68,18.7,29,intermediate
266,0,12,follicular,walking,52,5,131,5.4,23,16.0,29,intermediate
266,2,27,luteal,strength,46,5,142,6.3,35,19.9,29,intermediate
266,1,14,ovulation,cycling,39,7,147,6.2,27,24.0,29,intermediate
266,0,22,luteal,running,43,4,141,4.6,22,23.4,29,intermediate
266,2,24,luteal,cycling,44,4,131,4.7,26,24.9,29,intermediate
266,0,27,luteal,hiit,47,3,131,3.1,10,24.2,29,intermediate
266,0,21,luteal,running,73,4,140,5.2,46,20.5,29,intermediate
266,2,17,luteal,cycling,15,7,161,7.3,11,10.0,29,intermediate
266,2,14,ovulation,walking,67,7,144,6.8,52,17.6,29,intermediate
266,1,8,follicular,hiit,69,7,145,7.5,56,21.3,29,intermediate
266,1,7,follicular,hiit,40,5,138,5.2,24,10.8,29,intermediate
266,0,16,ovulation,yoga,29,6,144,6.2,19,6.0,29,intermediate
266,2,9,follicular,walking,62,3,121,3.0,25,16.7,29,intermediate
266,2,23,luteal,yoga,54,4,131,4.4,34,10.9,29,intermediate
266,0,1,menstruation,strength,49,4,139,5.5,28,26.6,29,intermediate
266,1,11,follicular,yoga,31,8,148,8.4,29,9.8,29,intermediate
267,2,6,follicular,strength,25,5,121,5.0,6,25.7,44,intermediate
267,0,9,follicular,yoga,55,4,114,3.5,24,19.6,44,intermediate
267,1,26,luteal,yoga,30,3,118,3.9,14,11.0,44,intermediate
267,0,28,luteal,hiit,47,5,136,6.1,29,17.6,44,intermediate
267,0,24,luteal,walking,25,6,141,6.8,30,14.8,44,intermediate
267,1,21,luteal,walking,27,7,146,7.5,32,14.6,44,intermediate
267,0,12,follicular,strength,42,5,119,5.1,25,30.0,44,intermediate
267,1,9,follicular,hiit,47,5,120,5.6,24,11.8,44,intermediate
267,1,2,menstruation,hiit,26,7,142,7.8,19,19.1,44,intermediate
267,0,26,luteal,walking,68,8,146,8.8,72,19.1,44,intermediate
267,0,4,menstruation,yoga,73,5,125,6.2,51,10.9,44,intermediate
267,2,9,follicular,yoga,38,3,110,3.5,15,9.1,44,intermediate
267,1,8,follicular,cycling,74,7,128,7.4,58,9.3,44,intermediate
267,0,6,follicular,hiit,63,4,120,3.0,25,9.4,44,intermediate
267,2,22,luteal,cycling,41,5,135,5.8,32,8.6,44,intermediate
267,0,23,luteal,cycling,47,7,145,8.2,43,9.1,44,intermediate
267,2,21,luteal,running,55,4,128,5.2,33,20.6,44,intermediate
267,1,10,follicular,strength,60,4,121,4.3,28,11.0,44,intermediate
267,0,21,luteal,hiit,64,5,129,6.3,44,15.6,44,intermediate
267,2,25,luteal,cycling,51,7,139,6.9,53,11.7,44,intermediate
268,0,14,ovulation,running,42,5,143,4.0,27,18.1,30,beginner
268,0,6,follicular,hiit,15,6,137,5.0,6,16.2,30,beginner
268,2,4,menstruation,running,56,7,150,7.8,52,-4.8,30,beginner
268,2,27,luteal,walking,26,5,150,5.7,18,19.6,30,beginner
268,1,17,luteal,hiit,19,6,162,6.6,21,21.0,30,beginner
268,1,6,follicular,walking,47,3,127,2.8,20,26.1,30,beginner
268,0,28,luteal,walking,58,5,151,6.4,37,8.7,30,beginner
268,1,28,luteal,running,54,6,157,7.3,37,23.5,30,beginner
268,1,8,follicular,walking,51,3,124,3.4,18,12.0,30,beginner
268,0,3,menstruation,running,49,7,157,8.3,49,17.5,30,beginner
268,1,12,follicular,hiit,32,5,143,5.1,19,16.1,30,beginner
268,0,23,luteal,running,37,6,161,6.4,32,17.3,30,beginner
268,0,27,luteal,cycling,45,6,150,6.7,31,27.7,30,beginner
268,1,25,luteal,hiit,47,4,146,3.7,24,22.2,30,beginner
268,0,21,luteal,running,38,6,156,6.8,37,12.5,30,beginner
268,0,22,luteal,cycling,31,6,154,6.8,30,27.9,30,beginner
268,1,18,luteal,running,46,8,169,8.2,50,23.1,30,beginner
268,0,8,follicular,running,55,7,153,7.3,37,3.1,30,beginner
268,1,4,menstruation,yoga,15,3,129,3.4,8,16.0,30,beginner
268,0,17,luteal,running,67,8,169,9.1,69,1.7,30,beginner
269,1,1,menstruation,hiit,53,5,144,6.1,34,14.7,28,intermediate
269,0,13,follicular,hiit,47,7,144,8.0,39,20.5,28,intermediate
269,0,26,luteal,strength,70,7,153,7.3,60,17.8,28,intermediate
269,0,14,ovulation,yoga,21,6,135,5.1,15,8.3,28,intermediate
269,1,23,luteal,hiit,30,8,160,8.4,30,19.8,28,intermediate
269,1,18,luteal,running,34,6,154,7.0,28,22.2,28,intermediate
269,0,28,luteal,strength,36,7,152,7.2,34,25.8,28,intermediate
269,1,4,menstruation,running,49,3,128,4.2,18,3.6,28,intermediate
269,1,20,luteal,hiit,26,3,137,3.9,10,10.7,28,intermediate
269,2,18,luteal,hiit,45,4,131,4.5,24,20.0,28,intermediate
269,2,6,follicular,yoga,44,7,140,6.8,36,27.3,28,intermediate
269,1,8,follicular,cycling,68,5,138,5.8,39,25.7,28,intermediate
269,0,1,menstruation,running,45,5,139,6.0,33,16.2,28,intermediate
269,1,26,luteal,running,54,3,130,3.3,27,16.1,28,intermediate
269,2,2,menstruation,walking,48,7,155,8.3,47,7.5,28,intermediate
269,2,7,follicular,hiit,62,7,143,6.8,43,20.5,28,intermediate
269,2,27,luteal,hiit,67,7,159,7.0,65,21.9,28,intermediate
269,1,6,follicular,yoga,31,7,145,7.2,27,17.1,28,intermediate
269,0,8,follicular,running,48,6,143,5.7,41,-0.3,28,intermediate
269,1,27,luteal,strength,36,5,142,5.5,31,26.3,28,intermediate
270,2,7,follicular,cycling,44,5,120,5.0,24,14.6,36,advanced
270,1,1,menstruation,yoga,40,7,134,7.8,40,24.1,36,advanced
270,2,15,ovulation,strength,36,3,111,3.4,16,9.0,36,advanced
270,2,14,ovulation,cycling,48,5,116,4.7,28,11.5,36,advanced
270,2,12,follicular,hiit,47,8,140,7.7,39,16.5,36,advanced
270,1,16,ovulation,walking,47,3,110,2.5,13,14.1,36,advanced
270,0,3,menstruation,hiit,39,6,134,6.5,35,27.6,36,advanced
270,2,10,follicular,walking,78,5,121,5.4,41,18.9,36,advanced
270,0,18,luteal,walking,49,8,141,8.8,57,24.4,36,advanced
270,1,4,menstruation,yoga,52,3,117,4.1,19,20.0,36,advanced
270,2,9,follicular,running,56,6,119,6.2,41,19.4,36,advanced
270,1,15,ovulation,cycling,22,6,125,5.3,13,10.7,36,advanced
270,2,6,follicular,running,25,4,113,3.8,13,9.3,36,advanced
270,2,28,luteal,running,35,7,142,8.1,38,5.3,36,advanced
270,0,20,luteal,walking,40,5,138,5.5,35,7.4,36,advanced
270,1,14,ovulation,running,41,5,124,4.1,32,24.1,36,advanced
270,0,23,luteal,walking,33,8,149,8.2,49,8.6,36,advanced
270,2,13,follicular,hiit,57,5,116,4.5,30,20.7,36,advanced
270,1,13,follicular,cycling,39,4,117,4.1,19,16.1,36,advanced
270,1,12,follicular,cycling,54,6,127,6.6,37,21.7,36,advanced
271,1,24,luteal,running,47,5,142,6.3,33,5.0,27,intermediate
271,2,5,menstruation,walking,50,8,158,9.3,59,18.4,27,intermediate
271,1,23,luteal,walking,51,5,145,6.5,33,6.0,27,intermediate
271,1,5,menstruation,hiit,48,5,139,5.8,38,25.1,27,intermediate
271,2,15,ovulation,yoga,57,6,143,6.4,42,7.4,27,intermediate
271,1,1,menstruation,yoga,37,3,129,3.6,18,6.7,27,intermediate
271,1,17,luteal,cycling,26,4,134,4.5,7,20.6,27,intermediate
271,1,27,luteal,yoga,28,7,159,6.5,30,8.1,27,intermediate
271,2,28,luteal,walking,42,8,164,8.8,44,19.3,27,intermediate
271,0,22,luteal,yoga,35,6,150,6.3,29,17.3,27,intermediate
271,1,9,follicular,running,40,6,142,5.9,28,9.1,27,intermediate
271,2,12,follicular,strength,47,3,121,3.0,15,25.8,27,intermediate
271,1,19,luteal,strength,39,8,160,9.0,40,10.7,27,intermediate
271,1,21,luteal,hiit,55,6,146,7.2,43,17.0,27,intermediate
271,0,17,luteal,walking,66,5,147,5.7,48,23.2,27,intermediate
271,0,20,luteal,cycling,25,6,156,6.6,18,23.0,27,intermediate
271,2,8,follicular,hiit,38,7,139,6.9,36,29.8,27,intermediate
271,0,4,menstruation,strength,34,4,135,5.3,21,14.3,27,intermediate
271,0,27,luteal,strength,43,4,141,5.4,17,9.1,27,intermediate
271,1,15,ovulation,walking,42,8,145,6.5,29,23.9,27,intermediate
272,0,16,ovulation,strength,41,8,154,7.9,37,27.7,26,beginner
272,2,5,menstruation,yoga,32,7,155,8.1,22,7.3,26,beginner
272,1,11,follicular,cycling,55,6,150,6.7,36,28.7,26,beginner
272,1,5,menstruation,hiit,42,8,160,8.4,50,1.8,26,beginner
272,0,2,menstruation,hiit,54,5,147,6.6,45,13.4,26,beginner
272,0,13,follicular,walking,28,4,140,4.6,10,6.5,26,beginner
272,1,16,ovulation,strength,60,6,150,5.3,45,23.7,26,beginner
272,2,28,luteal,running,36,7,155,7.2,32,11.2,26,beginner
272,2,8,follicular,running,39,3,130,2.7,15,9.1,26,beginner
272,0,27,luteal,strength,38,7,168,7.5,34,13.5,26,beginner
272,2,12,follicular,strength,48,6,151,5.7,36,32.7,26,beginner
272,0,10,follicular,cycling,63,6,142,5.8,45,18.7,26,beginner
272,2,6,follicular,running,32,5,139,5.5,21,1.6,26,beginner
272,0,12,follicular,yoga,50,8,164,8.0,46,19.3,26,beginner
272,1,15,ovulation,yoga,76,6,148,6.1,53,7.0,26,beginner
272,2,24,luteal,strength,46,6,161,7.7,45,31.0,26,beginner
272,0,20,luteal,running,45,3,138,2.8,10,21.5,26,beginner
272,1,4,menstruation,yoga,54,6,160,6.2,45,12.7,26,beginner
272,0,3,menstruation,strength,36,3,133,4.1,16,16.2,26,beginner
272,0,26,luteal,cycling,45,6,165,5.6,36,7.3,26,beginner
273,0,15,ovulation,strength,67,7,162,6.7,49,21.4,25,beginner
273,1,17,luteal,yoga,83,5,155,5.3,57,17.2,25,beginner
273,0,19,luteal,strength,53,5,154,6.5,33,17.2,25,beginner
273,0,11,follicular,walking,36,6,152,6.4,23,23.9,25,beginner
273,0,28,luteal,walking,37,7,163,7.5,35,21.4,25,beginner
273,2,23,luteal,cycling,51,5,150,6.1,32,15.1,25,beginner
273,0,7,follicular,strength,25,6,152,5.3,15,6.3,25,beginner
273,2,18,luteal,yoga,27,7,168,7.1,32,-1.0,25,beginner
273,2,19,luteal,yoga,32,7,164,7.0,30,14.0,25,beginner
273,1,24,luteal,cycling,74,7,167,7.4,72,2.1,25,beginner
273,2,25,luteal,cycling,34,4,151,4.6,16,24.9,25,beginner
273,2,24,luteal,running,40,5,152,5.7,27,-1.1,25,beginner
273,1,18,luteal,yoga,28,6,155,6.6,30,16.0,25,beginner
273,0,2,menstruation,cycling,51,3,141,2.9,23,26.3,25,beginner
273,1,12,follicular,running,35,8,165,8.2,34,7.5,25,beginner
273,1,5,menstruation,yoga,30,4,148,4.6,25,7.9,25,beginner
273,1,1,menstruation,running,60,4,141,4.8,30,5.6,25,beginner
273,0,4,menstruation,strength,33,6,159,7.9,29,20.6,25,beginner
273,1,26,luteal,hiit,50,7,172,7.4,47,22.4,25,beginner
273,1,4,menstruation,yoga,42,5,157,6.2,28,20.2,25,beginner
274,1,5,menstruation,hiit,50,8,158,9.7,60,-2.7,19,intermediate
274,1,7,follicular,yoga,25,4,127,4.1,6,9.2,19,intermediate
274,0,22,luteal,strength,34,8,160,8.5,42,12.3,19,intermediate
274,0,12,follicular,cycling,59,8,159,7.4,57,1.1,19,intermediate
274,2,28,luteal,strength,15,6,152,8.0,10,9.7,19,intermediate
274,0,23,luteal,strength,28,8,178,8.8,34,5.8,19,intermediate
274,2,3,menstruation,running,44,6,161,7.2,39,6.8,19,intermediate
274,2,2,menstruation,walking,43,5,142,4.5,35,6.5,19,intermediate
